Algorithm,n_clusters,n_neighbors,assign_labels,eigen_solver,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=amg)_5",2,7,cluster_qr,amg,5,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.01913905143737793
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=amg)_6",2,7,cluster_qr,amg,6,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.019474506378173828
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=amg)_7",2,7,cluster_qr,amg,7,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.019975900650024414
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=amg)_8",2,7,cluster_qr,amg,8,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.018226146697998047
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=amg)_9",2,7,cluster_qr,amg,9,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.018958091735839844
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_0",2,7,cluster_qr,arpack,0,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.011742115020751953
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_1",2,7,cluster_qr,arpack,1,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010652542114257812
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_2",2,7,cluster_qr,arpack,2,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010221481323242188
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_3",2,7,cluster_qr,arpack,3,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.012286901473999023
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_4",2,7,cluster_qr,arpack,4,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010251998901367188
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_5",2,7,cluster_qr,arpack,5,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010513067245483398
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_6",2,7,cluster_qr,arpack,6,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010338306427001953
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_7",2,7,cluster_qr,arpack,7,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010985612869262695
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_8",2,7,cluster_qr,arpack,8,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010693788528442383
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=7, assign_labels=cluster_qr, eigen_solver=arpack)_9",2,7,cluster_qr,arpack,9,-0.07967550689370366,0.13674293948004568,1.9736312548800277,0.10432516777075064,23.26847183430452,2,0.010723590850830078
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_0",2,10,kmeans,lobpcg,0,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.021517038345336914
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_1",2,10,kmeans,lobpcg,1,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.020257949829101562
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_2",2,10,kmeans,lobpcg,2,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.019361257553100586
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_3",2,10,kmeans,lobpcg,3,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.017611980438232422
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_4",2,10,kmeans,lobpcg,4,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.017950057983398438
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_5",2,10,kmeans,lobpcg,5,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.018310070037841797
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_6",2,10,kmeans,lobpcg,6,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.01903986930847168
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_7",2,10,kmeans,lobpcg,7,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.01883983612060547
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_8",2,10,kmeans,lobpcg,8,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.01871180534362793
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_9",2,10,kmeans,lobpcg,9,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.018057584762573242
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_0",2,10,kmeans,amg,0,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.019430875778198242
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_1",2,10,kmeans,amg,1,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.01993417739868164
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_2",2,10,kmeans,amg,2,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.02022552490234375
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_3",2,10,kmeans,amg,3,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.02104043960571289
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_4",2,10,kmeans,amg,4,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.020296335220336914
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_5",2,10,kmeans,amg,5,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.01997828483581543
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_6",2,10,kmeans,amg,6,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.020841121673583984
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_7",2,10,kmeans,amg,7,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.0195770263671875
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_8",2,10,kmeans,amg,8,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.017879962921142578
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_9",2,10,kmeans,amg,9,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.01992487907409668
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_0",2,10,kmeans,arpack,0,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.013152360916137695
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_1",2,10,kmeans,arpack,1,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.013002872467041016
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_2",2,10,kmeans,arpack,2,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.011888504028320312
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_3",2,10,kmeans,arpack,3,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.012349605560302734
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_4",2,10,kmeans,arpack,4,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.013799428939819336
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_5",2,10,kmeans,arpack,5,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.01323843002319336
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_6",2,10,kmeans,arpack,6,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.011507511138916016
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_7",2,10,kmeans,arpack,7,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.012323379516601562
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_8",2,10,kmeans,arpack,8,0.04991032453369249,0.12917680175893392,1.9948569475839288,0.17488190229997286,34.564386691405026,2,0.012455940246582031
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_9",2,10,kmeans,arpack,9,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.012961387634277344
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_0",2,10,cluster_qr,lobpcg,0,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.017009735107421875
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_1",2,10,cluster_qr,lobpcg,1,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.0163118839263916
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_2",2,10,cluster_qr,lobpcg,2,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.017288684844970703
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_3",2,10,cluster_qr,lobpcg,3,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.015754222869873047
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_4",2,10,cluster_qr,lobpcg,4,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.016317129135131836
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_5",2,10,cluster_qr,lobpcg,5,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.014923810958862305
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_6",2,10,cluster_qr,lobpcg,6,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.017252206802368164
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_7",2,10,cluster_qr,lobpcg,7,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.015909433364868164
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_8",2,10,cluster_qr,lobpcg,8,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.013957738876342773
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_9",2,10,cluster_qr,lobpcg,9,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.016598939895629883
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_0",2,10,cluster_qr,amg,0,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.019228458404541016
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_1",2,10,cluster_qr,amg,1,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.017206907272338867
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_2",2,10,cluster_qr,amg,2,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.019038677215576172
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_3",2,10,cluster_qr,amg,3,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.020229816436767578
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_4",2,10,cluster_qr,amg,4,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.019931793212890625
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_5",2,10,cluster_qr,amg,5,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.01896047592163086
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_6",2,10,cluster_qr,amg,6,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.022243738174438477
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_7",2,10,cluster_qr,amg,7,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.020078659057617188
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_8",2,10,cluster_qr,amg,8,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.020656347274780273
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_9",2,10,cluster_qr,amg,9,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.01750922203063965
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_0",2,10,cluster_qr,arpack,0,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.012211084365844727
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_1",2,10,cluster_qr,arpack,1,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.009605884552001953
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_2",2,10,cluster_qr,arpack,2,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.010292768478393555
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_3",2,10,cluster_qr,arpack,3,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.010216951370239258
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_4",2,10,cluster_qr,arpack,4,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.009341001510620117
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_5",2,10,cluster_qr,arpack,5,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.00971531867980957
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_6",2,10,cluster_qr,arpack,6,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.00991678237915039
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_7",2,10,cluster_qr,arpack,7,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.010436058044433594
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_8",2,10,cluster_qr,arpack,8,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.010752439498901367
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_9",2,10,cluster_qr,arpack,9,0.03629733698405196,0.12156026145962247,2.0104610425003253,0.16906146339037842,33.54198437755201,2,0.011069536209106445
