Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_2",3,5.0,0.7,2,0.07111847432187465,0.16843470030860452,2.348287402350859,0.11126010323977018,24.588813019986087,3,0.015624761581420898
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_3",3,5.0,0.7,3,0.10513138308742061,0.16782422410280382,2.2660570850572572,0.14891404262976077,27.739836481572528,3,0.0
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_4",3,5.0,0.7,4,0.1043988201698128,0.1507164042902988,2.2496282385549895,0.15190731735924648,27.775735934534083,3,0.019143342971801758
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_5",3,5.0,0.7,5,0.09775047359484086,0.13980430901456736,2.252485393406946,0.15221255264774847,27.819787053104058,3,0.0
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_6",3,5.0,0.7,6,0.07100516019511424,0.0798679932638379,2.1873368052918485,0.1704631719678185,27.748082692466536,3,0.0
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_7",3,5.0,0.7,7,0.07703670956517307,0.11528694791583786,2.2407133567274276,0.1719462986318261,27.576110998621825,3,0.0
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_8",3,5.0,0.7,8,0.05434044522488311,0.11655148159100134,2.152799164826035,0.16609135631872834,28.14465936900413,3,0.0
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.7)_9",3,5.0,0.7,9,0.11750288787067771,0.10195802987469381,2.1555412947116968,0.1791501749139707,28.375888089965418,3,0.015627145767211914
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.9)_0",3,5.0,0.9,0,0.05647984313443808,0.1106903401053011,2.168641552266572,0.16668749668468244,28.10009934299958,3,0.006511688232421875
"FuzzyCMeans(n_clusters=3, fuzziness=5, rho=0.9)_1",3,5.0,0.9,1,0.05392039067198289,0.11225327529154208,2.2728601636670405,0.15841716392413832,27.585510298152915,3,0.0
