Algorithm,k,Distance_Metric,Repetition,ARI,NMI,DBI,Silhouette,CHS,Time
"KMeansAlgorithm(k=17, Distance_Metric=clark)_2",17,clark,2,0.1649122529632384,0.2148512363391499,2.5917939817223345,0.1586000848685785,680.083177724374,0.2678074836730957
"KMeansAlgorithm(k=17, Distance_Metric=clark)_3",17,clark,3,0.24894308423615347,0.3839787214711313,1.865987220842443,0.21217530133533016,835.2751923514003,0.2688868045806885
"KMeansAlgorithm(k=17, Distance_Metric=clark)_4",17,clark,4,0.2307300572101266,0.3580436386224795,2.3873966873534154,0.19090337246598701,670.2824411090062,0.26291322708129883
"KMeansAlgorithm(k=17, Distance_Metric=clark)_5",17,clark,5,0.235825537951957,0.37375568912972035,2.3147736170561966,0.1531557937447326,618.7022119244192,0.21178412437438965
"KMeansAlgorithm(k=17, Distance_Metric=clark)_6",17,clark,6,0.2290210082600373,0.32370809857090593,2.0001805386616756,0.17967839895533635,649.1297258393655,0.24183368682861328
"KMeansAlgorithm(k=17, Distance_Metric=clark)_7",17,clark,7,0.1982026862164027,0.29996467405681665,2.200291847787287,0.15153802457224927,647.3493212263097,0.2707505226135254
"KMeansAlgorithm(k=17, Distance_Metric=clark)_8",17,clark,8,0.17585098585167855,0.2927187017238404,1.8630200388894402,0.1542118874579852,658.5064920302848,0.1879580020904541
"KMeansAlgorithm(k=17, Distance_Metric=clark)_9",17,clark,9,0.19453398879970968,0.2871619540744007,2.8273086888220607,0.14237426680579207,628.5671012101174,0.27466630935668945
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_0",18,euclidean,0,0.08651561081165252,0.22789229613811532,1.9752267883551893,0.17322897503497908,1033.159404043064,0.13321852684020996
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_1",18,euclidean,1,0.09692624185484565,0.25225928398999387,1.5904318907183839,0.21522809227855394,1120.1877804979276,0.1331925392150879
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_2",18,euclidean,2,0.09146949413970257,0.2661943158815864,1.5794410820223161,0.19305825914654945,1032.1544884218022,0.1367018222808838
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_3",18,euclidean,3,0.09127719535456034,0.2173842511499116,1.6964528264753254,0.21500971808413108,1108.9413144472546,0.13673067092895508
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_4",18,euclidean,4,0.06635431611846183,0.20682871412944637,1.8656147744683775,0.17110680902408554,1051.7440814635904,0.13118338584899902
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_5",18,euclidean,5,0.07766452077692275,0.21635578052491428,1.7863252676629615,0.1761654273177445,1109.8471565829373,0.13279342651367188
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_6",18,euclidean,6,0.10358615732253898,0.24498757981623642,1.638901469894014,0.20782512247340162,1108.7398063567828,0.13522839546203613
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_7",18,euclidean,7,0.09611109924677386,0.2639847945402032,1.665184858335504,0.207442572544401,1124.7664512163772,0.13155508041381836
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_8",18,euclidean,8,0.12389290407246292,0.22676340987959723,1.7127039360915335,0.24781781036221162,1045.6144198809343,0.13259601593017578
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_9",18,euclidean,9,0.10674215988719996,0.25245893089008103,1.5083527311482547,0.24123142371577758,1163.355934883505,0.13220620155334473
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_0",18,manhattan,0,0.1542691473136718,0.32678521786792775,1.806084334620189,0.1876025083589776,920.8678726558777,0.13325953483581543
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_1",18,manhattan,1,0.10095125537598675,0.2603270967552254,1.9245565027107514,0.20692562426694183,970.9445743526178,0.13030695915222168
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_2",18,manhattan,2,0.15840091081496432,0.3009159941120518,1.8992960414424946,0.21697528292862933,909.0481107252222,0.131333589553833
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_3",18,manhattan,3,0.13233093753559,0.3190245803553489,1.7170311005085048,0.23260342774481435,1109.675395534902,0.12846040725708008
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_4",18,manhattan,4,0.13992033049079328,0.32898818806898156,1.7433892025783793,0.23591389796225515,1047.1491194774073,0.13003802299499512
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_5",18,manhattan,5,0.1411932469169033,0.32345484236866245,1.8768688266606526,0.15709395192110376,956.3694964733953,0.12757515907287598
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_6",18,manhattan,6,0.1392803906366489,0.32723399018310684,1.7963430052850147,0.17234847063836814,916.6801848492426,0.12795329093933105
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_7",18,manhattan,7,0.15549542419616522,0.31284568584340255,1.6335871598469422,0.21929928473661697,956.2326357859722,0.13208532333374023
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_8",18,manhattan,8,0.1532503855339243,0.32861367261436963,1.927957274856772,0.20666414090982688,945.8793905945307,0.13027644157409668
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_9",18,manhattan,9,0.10945315857392408,0.30197520472101763,2.269787944053494,0.14283190943892637,951.651585678149,0.12904596328735352
"KMeansAlgorithm(k=18, Distance_Metric=clark)_0",18,clark,0,0.21778747175420124,0.32613840964605834,2.0141779076889095,0.18527478112420018,710.9090132950146,0.2844851016998291
"KMeansAlgorithm(k=18, Distance_Metric=clark)_1",18,clark,1,0.1765623792365191,0.3469947546286416,2.3142252939326906,0.0854427918017882,737.6641881638725,0.2895841598510742
"KMeansAlgorithm(k=18, Distance_Metric=clark)_2",18,clark,2,0.21508115310300338,0.31278614330583676,2.231519246421026,0.17491826961776957,681.3412549097521,0.2896108627319336
"KMeansAlgorithm(k=18, Distance_Metric=clark)_3",18,clark,3,0.24924095911043578,0.3496058937962409,1.9053382222877848,0.22298223465593844,909.0841954290171,0.29625892639160156
"KMeansAlgorithm(k=18, Distance_Metric=clark)_4",18,clark,4,0.18739749352117932,0.31992999660642873,2.0612288374921244,0.1660472529333444,720.3301370009202,0.29886722564697266
"KMeansAlgorithm(k=18, Distance_Metric=clark)_5",18,clark,5,0.2713269345492092,0.40970285781982424,2.1316457847801975,0.22574325812046794,856.7777028081496,0.2832984924316406
"KMeansAlgorithm(k=18, Distance_Metric=clark)_6",18,clark,6,0.1863924043852665,0.30121453837360446,2.044737255459114,0.13930378956322328,647.9163624275538,0.28485727310180664
"KMeansAlgorithm(k=18, Distance_Metric=clark)_7",18,clark,7,0.25634193728167265,0.39047976828661196,1.8019846538259061,0.2234759276418597,815.0829258171792,0.28870296478271484
"KMeansAlgorithm(k=18, Distance_Metric=clark)_8",18,clark,8,0.2525759839216686,0.3409778577481073,1.8792088261094442,0.19946337681933807,1020.4660118742756,0.28896260261535645
"KMeansAlgorithm(k=18, Distance_Metric=clark)_9",18,clark,9,0.22981400508772065,0.36181920867887346,2.049844923023721,0.19642328685991478,716.5727291579863,0.2560248374938965
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_0",19,euclidean,0,0.08027923848859209,0.2337264720403322,1.6567224191005163,0.1925322581908513,1081.476219637721,0.14243292808532715
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_1",19,euclidean,1,0.09523665677950083,0.25940480522698134,1.5873549627922177,0.217568380997432,1137.6107991867125,0.14812183380126953
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_2",19,euclidean,2,0.0940881850281308,0.24980444025419155,1.7276938642454722,0.21418103122829943,1108.3015078915305,0.14088177680969238
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_3",19,euclidean,3,0.08927526997760801,0.234770827167311,1.7423696956835286,0.19910538383261336,1088.4220377002346,0.13998651504516602
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_4",19,euclidean,4,0.08892415471111101,0.22562918541115312,1.677727736271437,0.21955541278616617,1128.602628942041,0.14254546165466309
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_5",19,euclidean,5,0.0783725639516265,0.23189584458577858,1.5526716624727042,0.19609736260409422,1088.4262282427878,0.14178872108459473
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_6",19,euclidean,6,0.10456160260843632,0.26972303965222844,1.5780859404065237,0.22623193284934298,1024.2360847984723,0.13898134231567383
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_7",19,euclidean,7,0.0903883668658944,0.2559922334566262,1.6375893572388347,0.19210942648304016,1059.2980823106295,0.1401517391204834
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_8",19,euclidean,8,0.09016561382470675,0.2532941008178139,1.568331262465993,0.221968862555321,1140.4579000687143,0.14713191986083984
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_9",19,euclidean,9,0.09984366250777559,0.2365537252137336,1.6227937204055585,0.23728852973272518,1112.1719560981014,0.13934803009033203
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_0",19,manhattan,0,0.1065001932789583,0.2767111250162023,1.899959327971795,0.15659182113237793,848.114538997351,0.13718605041503906
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_1",19,manhattan,1,0.10038829405547796,0.29285033481960304,1.790709644852236,0.1807522032464604,974.7323293592373,0.13893938064575195
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_2",19,manhattan,2,0.11173569943720964,0.30575555443002084,1.8667415746775093,0.1579198758768107,936.4089949939622,0.14209222793579102
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_3",19,manhattan,3,0.11714488157985883,0.3144506160895192,1.7402876239854812,0.19271576253656672,986.673795567375,0.13698482513427734
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_4",19,manhattan,4,0.11846920424779965,0.31428440546826586,1.8106273345000572,0.18080816623639842,920.1090308404555,0.13591623306274414
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_5",19,manhattan,5,0.0982123020196317,0.294767879040386,1.8477833172122649,0.1746796298212098,926.4240323688737,0.1367943286895752
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_6",19,manhattan,6,0.09284615235634998,0.2760763600212765,1.7920015821920576,0.1874788616792538,990.377845311673,0.14745092391967773
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_7",19,manhattan,7,0.09575406542602333,0.2927728049992855,1.8679723536691482,0.15737747616578762,998.0542959985947,0.13532042503356934
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_8",19,manhattan,8,0.11230468231034173,0.3024745640009771,1.8610550697673645,0.15923294775589844,948.3982573726558,0.13454985618591309
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_9",19,manhattan,9,0.09968484606003367,0.3059907867363586,1.826998383144965,0.17415720870077742,977.5851459558868,0.13569927215576172
"KMeansAlgorithm(k=19, Distance_Metric=clark)_0",19,clark,0,0.1642201942223779,0.2921416500637171,1.8736457347181064,0.11047517596618456,648.4840553353598,0.319857120513916
"KMeansAlgorithm(k=19, Distance_Metric=clark)_1",19,clark,1,0.23844962271719922,0.37559153484759294,2.187086714133594,0.19067904314954667,693.3311820462275,0.31665945053100586
"KMeansAlgorithm(k=19, Distance_Metric=clark)_2",19,clark,2,0.1444032576626891,0.2951665662187508,2.0780216272427605,0.13793814954472555,652.8919644007924,0.3069920539855957
"KMeansAlgorithm(k=19, Distance_Metric=clark)_3",19,clark,3,0.24194509669281258,0.35840958988621097,1.9662869729109314,0.2159732961927759,1030.7333651480635,0.3078620433807373
"KMeansAlgorithm(k=19, Distance_Metric=clark)_4",19,clark,4,0.21309721524914294,0.3090823526955092,2.035732587183018,0.199153539921483,970.9083659103787,0.30161523818969727
"KMeansAlgorithm(k=19, Distance_Metric=clark)_5",19,clark,5,0.2613743932674863,0.38964232470112853,1.9461829218801638,0.20494175160108036,794.0955118570085,0.29938173294067383
"KMeansAlgorithm(k=19, Distance_Metric=clark)_6",19,clark,6,0.18475134282890762,0.3233178327861103,2.446613338564119,0.12756675848024412,695.294725396715,0.3034780025482178
"KMeansAlgorithm(k=19, Distance_Metric=clark)_7",19,clark,7,0.26873161659631073,0.4203700513382275,1.7591827066610806,0.23068799160420914,834.3012622155951,0.3001437187194824
"KMeansAlgorithm(k=19, Distance_Metric=clark)_8",19,clark,8,0.23234462146947463,0.3199228943997144,2.0971361438327665,0.16636959030770776,738.1234960125929,0.3093149662017822
"KMeansAlgorithm(k=19, Distance_Metric=clark)_9",19,clark,9,0.2515039182532155,0.36818781798028,1.820592490674043,0.21204538373658077,760.0043780662176,0.3004770278930664
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_0",20,euclidean,0,0.09331695642480554,0.23797003160497512,1.6643865770772972,0.20504638594284283,1034.410995735666,0.14681243896484375
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_1",20,euclidean,1,0.08507764371794983,0.22985682667776225,1.6991534246829914,0.19997504644806163,1067.659500444521,0.15928101539611816
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_2",20,euclidean,2,0.09046145804021179,0.25275130348784297,1.6555246706551294,0.19351183014431528,1030.1953507072635,0.1450793743133545
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_3",20,euclidean,3,0.08570665370560045,0.2533409117234495,1.9324984233447577,0.1830524777101405,1080.02599992647,0.14591264724731445
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_4",20,euclidean,4,0.07953442163172297,0.23892289085434215,1.700744608881409,0.1983502105281857,1070.4916325546776,0.14385557174682617
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_5",20,euclidean,5,0.07949602306304615,0.24226305425844763,1.6373457368028366,0.18992309696211873,1066.2204708088645,0.15708684921264648
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_6",20,euclidean,6,0.09273983238775939,0.2579284369305305,1.5932048591787589,0.21925883085069503,1114.2230234736319,0.14350605010986328
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_7",20,euclidean,7,0.1572942830093677,0.2915733041877966,1.5284353891883788,0.2257050416525465,1064.4393852791504,0.14331936836242676
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_8",20,euclidean,8,0.07097200603217783,0.20656851073858928,1.6770756401269384,0.18495227164090558,1016.8516461861927,0.148026704788208
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_9",20,euclidean,9,0.09703413573498137,0.26879907671016945,1.6985077152597658,0.19901774729753255,1059.0608387262378,0.15607070922851562
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_0",20,manhattan,0,0.12261307579339503,0.32063666857623097,1.8440545047765162,0.15823917545974647,842.3236462397668,0.14217114448547363
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_1",20,manhattan,1,0.11495187876102868,0.31363780975854616,1.6765185422977766,0.20672776494392892,989.1418157480844,0.14107823371887207
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_2",20,manhattan,2,0.08833782342724508,0.2777939642215079,1.7842819336436424,0.17445889343126297,927.1540525795394,0.1450190544128418
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_3",20,manhattan,3,0.17448131003332765,0.32798993880231647,1.8657064838022919,0.2082555607233885,869.3581854227467,0.14519286155700684
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_4",20,manhattan,4,0.15989615593884232,0.3187490472287079,1.7862391826936086,0.2108663534378702,965.9093891301779,0.14588093757629395
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_5",20,manhattan,5,0.11095699493499861,0.2874878605816541,1.7341614233321043,0.1740088404621097,928.7108202191796,0.14588642120361328
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_6",20,manhattan,6,0.11083107481786748,0.3174904068912559,1.7760870798247805,0.18540057731191822,895.0538185162726,0.1512308120727539
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_7",20,manhattan,7,0.1595947845459647,0.32545790205792213,1.6481440392733244,0.19888550801673482,847.1922317689982,0.14980340003967285
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_8",20,manhattan,8,0.13878143323814077,0.30683494985276777,1.7182166638145326,0.1570918830250484,825.4367275619688,0.14363837242126465
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_9",20,manhattan,9,0.09140859747071832,0.2819946288136996,1.7523040757517965,0.18007290064956386,969.9614226425047,0.14438962936401367
"KMeansAlgorithm(k=20, Distance_Metric=clark)_0",20,clark,0,0.14335877860352236,0.30949483054957,1.9489778459609446,0.09323790119947166,695.5336502893714,0.32130980491638184
"KMeansAlgorithm(k=20, Distance_Metric=clark)_1",20,clark,1,0.21668516444282998,0.35306829415569224,1.850440052970213,0.16338867761994155,671.189030621189,0.332808256149292
"KMeansAlgorithm(k=20, Distance_Metric=clark)_2",20,clark,2,0.19793218974972154,0.3607493804678599,2.1487126156962404,0.17079676714275205,708.2886059264803,0.23116660118103027
"KMeansAlgorithm(k=20, Distance_Metric=clark)_3",20,clark,3,0.21923978468401784,0.3480447320001789,2.137325004389683,0.1192058737733523,713.286330654905,0.324268102645874
"KMeansAlgorithm(k=20, Distance_Metric=clark)_4",20,clark,4,0.23317009625870586,0.35824438283395743,1.7882005442709206,0.20095985021323634,653.3449897389561,0.318955659866333
"KMeansAlgorithm(k=20, Distance_Metric=clark)_5",20,clark,5,0.2616935232027828,0.40294253912149625,2.125963642127029,0.2183607420933062,692.3759641329677,0.3193166255950928
"KMeansAlgorithm(k=20, Distance_Metric=clark)_6",20,clark,6,0.24065788696033302,0.34898631665480134,1.7604239049234773,0.20012263361264393,757.7445432983575,0.32009077072143555
"KMeansAlgorithm(k=20, Distance_Metric=clark)_7",20,clark,7,0.24360219026883626,0.3626543384397035,2.016609896987941,0.18335823418242775,735.0193869601018,0.29850244522094727
"KMeansAlgorithm(k=20, Distance_Metric=clark)_8",20,clark,8,0.25115565411818586,0.3841199853034492,2.0806775019893875,0.2287135262685323,671.2568251500555,0.314943790435791
"KMeansAlgorithm(k=20, Distance_Metric=clark)_9",20,clark,9,0.16639258375271923,0.2710225423503037,2.227437394842992,0.08214986284329508,648.181675096916,0.32148170471191406
