Algorithm,n_clusters,n_neighbors,assign_labels,eigen_solver,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_0",2,5,cluster_qr,amg,0,0.0038404961207112744,0.0026187127568493727,13.38440944261137,0.008231858655903979,43.21493107187428,2,0.18974781036376953
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_1",2,5,cluster_qr,amg,1,-3.090029241047716e-05,6.144774657934646e-05,11.14586845456645,0.010531152407403915,62.78654570409019,2,0.15555858612060547
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_2",2,5,cluster_qr,amg,2,0.0008351998746108804,0.0006055709875533823,19.271550567460444,0.0042249651745509525,20.939966077440644,2,0.20262670516967773
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_3",2,5,cluster_qr,amg,3,0.00017159485982816362,0.00017606782467784348,17.655253260782903,0.005066728378676499,24.947979342391672,2,0.16565179824829102
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_4",2,5,cluster_qr,amg,4,0.022559183587093416,0.015801515535960695,9.823133805239427,0.015676386670982003,79.71194700610577,2,0.15986108779907227
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_5",2,5,cluster_qr,amg,5,0.012810787609235652,0.00976839731946287,12.937622087381365,0.008949364939958852,46.34250329347224,2,0.16018176078796387
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_6",2,5,cluster_qr,amg,6,0.0007424470458863334,0.0005186836330400175,17.192319444807698,0.008075940975501312,26.317883606170827,2,0.16942310333251953
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_7",2,5,cluster_qr,amg,7,0.00473916770801227,0.0031004997373223985,16.105259036617678,0.00858858173436068,29.542396111921025,2,0.1292247772216797
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_8",2,5,cluster_qr,amg,8,0.005018484926086726,0.003292949906913781,19.81876690919425,0.006153786783193565,19.503650515752874,2,0.13682818412780762
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=amg)_9",2,5,cluster_qr,amg,9,0.0004802599037871198,0.0002489621988015542,19.915032607656396,0.003921325916634432,18.75523207712097,2,0.1333620548248291
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_0",2,5,cluster_qr,arpack,0,0.02564358040519989,0.018497230714222584,5.8028801101013014,0.030548994231646268,231.987238424145,2,0.4709639549255371
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_1",2,5,cluster_qr,arpack,1,0.004361101765470745,0.0031790785673884592,8.536178606039618,0.015822109845439504,107.0644910938871,2,0.47185206413269043
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_2",2,5,cluster_qr,arpack,2,0.002099512504856888,0.0013946848892416978,14.787399300811396,0.0105017178507443,35.47758446362282,2,0.47681736946105957
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_3",2,5,cluster_qr,arpack,3,0.03253161349952471,0.023406362580255042,8.001937781548804,0.024212156704496546,121.83678493007764,2,0.46977686882019043
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_4",2,5,cluster_qr,arpack,4,0.0251675232908955,0.019015372960235144,8.040837705788222,0.019257258597650304,119.63512593340474,2,0.4529135227203369
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_5",2,5,cluster_qr,arpack,5,0.0060799967904797796,0.004273014138061091,5.684812747119208,0.028605421387947475,240.7931686540518,2,0.5090250968933105
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_6",2,5,cluster_qr,arpack,6,-0.00010912057848318132,2.6280574399270506e-06,7.084966835314433,0.02106053125117019,154.7902117154813,2,0.577995777130127
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_7",2,5,cluster_qr,arpack,7,0.009947838526057013,0.008185127067454664,6.620611378272187,0.022914584816462448,173.83596813188873,2,0.48661303520202637
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_8",2,5,cluster_qr,arpack,8,0.008259227966136781,0.006458580101083824,11.133182503536565,0.011194235307049527,62.400891458148784,2,0.5023372173309326
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=5, assign_labels=cluster_qr, eigen_solver=arpack)_9",2,5,cluster_qr,arpack,9,0.007046937280639265,0.005432527669896736,6.738470600786069,0.023523154597023234,171.12324988162283,2,0.47441744804382324
