Algorithm,k,Distance_Metric,Repetition,ARI,NMI,DBI,Silhouette,CHS,Time
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_2",19,euclidean,2,0.5278187078719645,0.7010882029651403,1.3626802276145533,0.265783945221139,2140.1635040853866,0.13591527938842773
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_3",19,euclidean,3,0.49446324768487987,0.676252279514303,1.4651543839580237,0.23921143150409846,2048.0300549999797,0.1369643211364746
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_4",19,euclidean,4,0.5353151120726389,0.7168649510351015,1.4382266318667252,0.25685377824760774,2196.015121456669,0.13358783721923828
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_5",19,euclidean,5,0.4929748443697379,0.6841483714064008,1.4258060749060049,0.23815108566945908,2048.0963502147124,0.14387035369873047
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_6",19,euclidean,6,0.5630968387907757,0.7098369515348995,1.3503717308514056,0.26754716537567325,2130.81226161415,0.13382458686828613
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_7",19,euclidean,7,0.48769196034323076,0.679972899109322,1.4815570687411834,0.23110918471412925,2081.1907785898698,0.1335899829864502
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_8",19,euclidean,8,0.5489337753564377,0.700399870533891,1.4328569765237926,0.24885778674181272,2041.4468546766775,0.14342761039733887
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_9",19,euclidean,9,0.5198931181492147,0.6850993736214043,1.3627702502676629,0.26055986940256776,2138.4887478949627,0.13327240943908691
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_0",19,manhattan,0,0.5594975956505542,0.700847033986264,1.3454131986632616,0.27454555050627,2003.5061766895126,0.12975740432739258
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_1",19,manhattan,1,0.5335779973576443,0.6918449401486806,1.5185481047587928,0.24479583044427153,1910.8876569134304,0.13052868843078613
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_2",19,manhattan,2,0.5363359619371001,0.6739460796205784,1.430107057520738,0.24969029662427794,1904.1268530873958,0.13608503341674805
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_3",19,manhattan,3,0.4935619896935659,0.6599432785647883,1.532017349433029,0.2246302149948397,1871.4976216492446,0.13094496726989746
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_4",19,manhattan,4,0.5203152347117368,0.6900377822640638,1.5169374688174893,0.23317055234003123,1984.7659332917099,0.13300323486328125
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_5",19,manhattan,5,0.48838867023130594,0.6764531918258192,1.465281897531878,0.23373379451417634,1981.0910270736963,0.14546489715576172
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_6",19,manhattan,6,0.48835432202145745,0.6914190068845357,1.3976030074105323,0.24286356670072984,1995.2114069560187,0.13943719863891602
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_7",19,manhattan,7,0.5254508303613646,0.7024085194895618,1.4570931699974718,0.24458633651635947,2063.2045888902844,0.13404178619384766
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_8",19,manhattan,8,0.5395686152089755,0.7024768942241096,1.3794897483894435,0.2612470691563774,2006.2334497924705,0.13356828689575195
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_9",19,manhattan,9,0.5433294091178242,0.6865479807601724,1.547173346103329,0.24178081960915132,1972.9787775507152,0.13233709335327148
"KMeansAlgorithm(k=19, Distance_Metric=clark)_0",19,clark,0,0.31659674225028916,0.5693330219102098,2.594166015095793,0.04621790741031033,1169.6912940217246,0.285872220993042
"KMeansAlgorithm(k=19, Distance_Metric=clark)_1",19,clark,1,0.36308141526496784,0.5946593362969677,1.9559176692975337,0.12254931243667241,1439.5765756920123,0.28432583808898926
"KMeansAlgorithm(k=19, Distance_Metric=clark)_2",19,clark,2,0.4542119293090907,0.6306401539483049,2.073378364677245,0.16244579582146843,1483.378279828698,0.26803016662597656
"KMeansAlgorithm(k=19, Distance_Metric=clark)_3",19,clark,3,0.3836756398025461,0.5761184595526925,2.4598856024557425,0.07166969782637363,1211.827456613919,0.2945108413696289
"KMeansAlgorithm(k=19, Distance_Metric=clark)_4",19,clark,4,0.38492210296555845,0.5985061225557817,1.984692288459195,0.13258615183039113,1467.8901143351977,0.27423787117004395
"KMeansAlgorithm(k=19, Distance_Metric=clark)_5",19,clark,5,0.38720187773198833,0.5762835756071876,2.346708829303771,0.10459075441839874,1370.3988864433818,0.2807619571685791
"KMeansAlgorithm(k=19, Distance_Metric=clark)_6",19,clark,6,0.379588316865271,0.5964427544872603,2.5047379762683666,0.12337111371110179,1414.2637604699205,0.28308939933776855
"KMeansAlgorithm(k=19, Distance_Metric=clark)_7",19,clark,7,0.31630296940431424,0.5632163133719366,2.450410291901255,0.06355325295038339,1156.464197350692,0.2797844409942627
"KMeansAlgorithm(k=19, Distance_Metric=clark)_8",19,clark,8,0.3167504245402136,0.5542256896994608,2.535875088516522,0.024973834468044857,894.1387600300557,0.29378652572631836
"KMeansAlgorithm(k=19, Distance_Metric=clark)_9",19,clark,9,0.41400402056438634,0.6097523779806119,2.131549841533518,0.11842658840064925,1352.243999362368,0.27308225631713867
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_0",20,euclidean,0,0.5524235751878419,0.7125764402769876,1.3958296325026047,0.2746175857650637,2061.4552360071393,0.1468806266784668
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_1",20,euclidean,1,0.53786714997913,0.7113783112660335,1.4215827339185287,0.2720129445768072,2123.2087573946446,0.1528322696685791
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_2",20,euclidean,2,0.5252450620904979,0.705417695972712,1.3224765590363383,0.2682745440187344,2111.4148573715374,0.14707279205322266
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_3",20,euclidean,3,0.487902743181833,0.6915540164717783,1.4345148358798767,0.24306284591666769,2044.412444096005,0.14510035514831543
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_4",20,euclidean,4,0.5292493602868141,0.6989043899440379,1.4176163259728862,0.2581858367635271,2093.150074206757,0.146928071975708
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_5",20,euclidean,5,0.48286602072832435,0.68380755121095,1.3670944867872563,0.2518696169408689,2093.1508099593957,0.146101713180542
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_6",20,euclidean,6,0.5176137005664834,0.69894199974274,1.4174669856483986,0.2533286724369114,2107.5210216348955,0.147141695022583
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_7",20,euclidean,7,0.4730783137003017,0.679424860918536,1.4634459913742002,0.23939654752654124,2035.7021752688104,0.14079856872558594
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_8",20,euclidean,8,0.5353538727672734,0.6949057945696224,1.4283148827833991,0.25796904071138993,2035.8644271121018,0.1424853801727295
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_9",20,euclidean,9,0.5351316068265775,0.7048467808017428,1.387317637405903,0.2524933494548996,2124.0456593056088,0.14157438278198242
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_0",20,manhattan,0,0.5520323198901654,0.7183953385687559,1.4178744229332998,0.2636385689042073,2077.906371107111,0.13934803009033203
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_1",20,manhattan,1,0.5245128823283114,0.7017193893089861,1.4870928589602994,0.2502430539017513,1939.0567906166514,0.1374509334564209
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_2",20,manhattan,2,0.5470683658935334,0.6960342660359545,1.3819662895723634,0.25781595830906356,2014.1151685824934,0.14316058158874512
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_3",20,manhattan,3,0.5056726358160133,0.6957540318074498,1.383618822392515,0.2488627981242389,2081.5454608139853,0.1346907615661621
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_4",20,manhattan,4,0.5419508746273678,0.711088179688684,1.4566211498912651,0.25879059595623777,2030.433832940374,0.13563323020935059
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_5",20,manhattan,5,0.47505607326384836,0.6680503109436572,1.4720447972898536,0.23775948734269814,1864.130099320475,0.14570260047912598
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_6",20,manhattan,6,0.5590971327372941,0.7093317424018315,1.473462671395183,0.25097904262927556,2001.4681309112411,0.1407773494720459
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_7",20,manhattan,7,0.49890726702599414,0.6930604924275371,1.4151551906079283,0.2447834883594173,2036.2966975526836,0.13439416885375977
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_8",20,manhattan,8,0.4727320246571038,0.6503694528592266,1.5133811944585132,0.22099353463945873,1833.73499002757,0.13840866088867188
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_9",20,manhattan,9,0.538772964595377,0.7066552455315493,1.3885673924199788,0.25392510969197535,2049.914667743708,0.14107084274291992
"KMeansAlgorithm(k=20, Distance_Metric=clark)_0",20,clark,0,0.4360081719111782,0.6152393481209072,1.9787318998986136,0.11769976867075296,1309.9116429576018,0.2957184314727783
"KMeansAlgorithm(k=20, Distance_Metric=clark)_1",20,clark,1,0.3176769501738246,0.5808877637064227,1.979537499422333,0.07690744122489639,1129.5334779586058,0.30062413215637207
"KMeansAlgorithm(k=20, Distance_Metric=clark)_2",20,clark,2,0.32823943750966605,0.5610818507644487,2.291219340105771,0.07656885213482752,1006.2944595725975,0.3074977397918701
"KMeansAlgorithm(k=20, Distance_Metric=clark)_3",20,clark,3,0.3671165573409361,0.5965688636913802,1.7892197076724599,0.1161956127006998,1341.1211257330458,0.29138612747192383
"KMeansAlgorithm(k=20, Distance_Metric=clark)_4",20,clark,4,0.3624387951468698,0.5912831373665896,2.097240675542497,0.08375038650429452,1169.5953542353939,0.30968713760375977
"KMeansAlgorithm(k=20, Distance_Metric=clark)_5",20,clark,5,0.39886457572366296,0.6131928023303572,2.108362398202178,0.12133792958540679,1375.6791643067834,0.2852909564971924
"KMeansAlgorithm(k=20, Distance_Metric=clark)_6",20,clark,6,0.347595438756071,0.5939407914640038,2.0676513107836714,0.07135138884365788,1095.5640302854354,0.30281686782836914
"KMeansAlgorithm(k=20, Distance_Metric=clark)_7",20,clark,7,0.3118631288723006,0.5703807994857564,3.423559855815648,0.04632379223129189,1095.157870490954,0.29721832275390625
"KMeansAlgorithm(k=20, Distance_Metric=clark)_8",20,clark,8,0.3667287649309508,0.5956691049673156,2.166743736744417,0.04660454499963031,1203.5127704248596,0.2900824546813965
"KMeansAlgorithm(k=20, Distance_Metric=clark)_9",20,clark,9,0.3607341611325055,0.5664227335664076,2.5228299081981227,0.07232420549628911,1208.6376448994338,0.3055582046508789
