Algorithm,max_clusters,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
XMeans(max_clusters=161)_0,161,0,0.1277033478179615,0.6059093833922548,1.535814627550472,0.15635212289098768,776.2623477257972,161,4.125324964523315
XMeans(max_clusters=161)_1,161,1,0.129420888860539,0.6067296423842462,1.53701257475731,0.15907785926420945,780.5151752232713,161,3.4532299041748047
XMeans(max_clusters=161)_2,161,2,0.15426751747423395,0.6069716518676543,1.5306240065125398,0.15956694819625392,757.1110931160706,161,3.6187713146209717
XMeans(max_clusters=161)_3,161,3,0.13901565701787566,0.6084395997753194,1.5063728671893373,0.15924911650728937,763.2314969115077,161,3.4038376808166504
XMeans(max_clusters=161)_4,161,4,0.14030637832742152,0.6143485570784339,1.5514399966669137,0.15462168705482468,765.838169028951,161,3.386174440383911
XMeans(max_clusters=162)_0,162,0,0.12843855491771808,0.6082891226408608,1.5283718325437854,0.15834639343405774,779.4655486399604,162,3.499833345413208
XMeans(max_clusters=162)_1,162,1,0.13921582228048612,0.6070359506841746,1.5468718640754076,0.1544295319945277,753.7445295564868,162,4.181989908218384
XMeans(max_clusters=162)_2,162,2,0.12839528412075935,0.6077838568914818,1.5456108623133837,0.15420313416617557,775.4378845717033,162,4.306190490722656
XMeans(max_clusters=162)_3,162,3,0.1266578979775817,0.6088791682068602,1.5378749584143487,0.15625273816258398,776.8836790776805,162,3.5815751552581787
XMeans(max_clusters=162)_4,162,4,0.13094334741448335,0.6050311907603397,1.523883281085414,0.1538582607981454,761.5567042276302,162,3.460071325302124
XMeans(max_clusters=163)_0,163,0,0.12825462677890204,0.6053756415387135,1.5253676699631353,0.15705599748544366,770.8194003360572,163,3.5719385147094727
XMeans(max_clusters=163)_1,163,1,0.12383486816659073,0.6052260117650683,1.5555970621838815,0.1548144955851009,763.2603603250949,163,3.379351854324341
XMeans(max_clusters=163)_2,163,2,0.12902528634233906,0.6070775232212174,1.5335629007596463,0.15607842539503197,759.3419423523256,163,4.215953588485718
XMeans(max_clusters=163)_3,163,3,0.12306429385865575,0.6046263320155674,1.546700402230946,0.15251555639621342,771.577765926247,163,4.170920133590698
XMeans(max_clusters=163)_4,163,4,0.13593926316919952,0.6075660207935145,1.5425772778449383,0.15421010757073114,756.0433595965317,163,3.9645795822143555
XMeans(max_clusters=164)_0,164,0,0.13335427754142395,0.6073847321770933,1.533581017235089,0.1594224857984044,771.4094569898484,164,4.187814235687256
XMeans(max_clusters=164)_1,164,1,0.14122043288458327,0.6096650779148766,1.5276801405970208,0.15702642166074654,757.8772978209,164,4.165992498397827
XMeans(max_clusters=164)_2,164,2,0.13374641583805497,0.6075460819285649,1.5155280071663821,0.16217414749194645,772.6687688573355,164,3.32673978805542
XMeans(max_clusters=164)_3,164,3,0.12653253842542353,0.6089246564952105,1.5507421313218146,0.1552178387405283,761.9936528024529,164,4.223443508148193
XMeans(max_clusters=164)_4,164,4,0.12955682650845568,0.6065609379186085,1.5335479598424364,0.1550502444640258,771.8795635264534,164,3.853193759918213
XMeans(max_clusters=165)_0,165,0,0.12238201155459488,0.6012099359589149,1.5729705995282162,0.15019866868096118,749.2205046496769,165,4.293177366256714
XMeans(max_clusters=165)_1,165,1,0.12440650847378851,0.6013995788238311,1.5438024451263639,0.15104370215902446,764.3944548456054,165,3.7228972911834717
XMeans(max_clusters=165)_2,165,2,0.12706497673769282,0.6030121672507757,1.537935550915928,0.1542666294548858,758.993614883177,165,4.3570473194122314
XMeans(max_clusters=165)_3,165,3,0.1272043415956203,0.6047962801321902,1.5353682904142814,0.15637281173030507,769.2996225428684,165,3.55116605758667
XMeans(max_clusters=165)_4,165,4,0.13556456354682786,0.6118678889389466,1.5450253193804848,0.15856477153488777,768.2619943976896,165,3.511669397354126
XMeans(max_clusters=166)_0,166,0,0.134630411390612,0.6110589237559723,1.5090951449065868,0.15798045266421035,756.1376948448898,166,4.192375183105469
XMeans(max_clusters=166)_1,166,1,0.1300593704144811,0.6060741515414483,1.5622078486843178,0.15154088023213652,745.0471731509136,166,4.202612638473511
XMeans(max_clusters=166)_2,166,2,0.12628152620422645,0.603789353654751,1.5249100277938863,0.15681353007108986,759.8376609168931,166,3.563891887664795
XMeans(max_clusters=166)_3,166,3,0.1342953332691839,0.6102348316759619,1.5358598360949378,0.15789770666944042,755.2995169540903,166,4.2388787269592285
XMeans(max_clusters=166)_4,166,4,0.13397221537362516,0.6079736726640371,1.5268516725219443,0.15910111649869968,755.5534099777764,166,4.070991277694702
XMeans(max_clusters=167)_0,167,0,0.12076295613936625,0.6066639167526336,1.525830842244685,0.15630807132014576,763.9627319723284,167,4.331970930099487
XMeans(max_clusters=167)_1,167,1,0.12374270289759935,0.6064983209298191,1.5257770489462321,0.15623652065682667,763.489961354052,167,4.285353183746338
XMeans(max_clusters=167)_2,167,2,0.1285527379139088,0.6027844793818027,1.525989452576299,0.15144593851863858,751.6235953842422,167,4.178422689437866
XMeans(max_clusters=167)_3,167,3,0.13059348082722189,0.6067190879756859,1.5159461728947703,0.1584531565390846,762.0829719950781,167,3.5101606845855713
XMeans(max_clusters=167)_4,167,4,0.1251627097706711,0.6049481464694064,1.5399850498018544,0.15416964990525345,759.4287590142662,167,3.675022602081299
XMeans(max_clusters=168)_0,168,0,0.1355132262490377,0.6098211020163463,1.5311283583739335,0.15624767863375366,755.7301633004492,168,4.256487131118774
XMeans(max_clusters=168)_1,168,1,0.13385673418009084,0.6067065319991674,1.5325422698797777,0.15745553557157124,750.3176802773211,168,4.272339820861816
XMeans(max_clusters=168)_2,168,2,0.12331179376692591,0.6040248500138745,1.5425200144758173,0.15596825624724975,759.8809698771663,168,4.248488187789917
XMeans(max_clusters=168)_3,168,3,0.12733400500614236,0.6069901103342897,1.5305424065526332,0.1576820405547364,755.6081105408815,168,3.5524485111236572
XMeans(max_clusters=168)_4,168,4,0.12174572561991184,0.6050620746375276,1.5418649037460743,0.15213170839259685,751.1355205695075,168,4.112119197845459
XMeans(max_clusters=169)_0,169,0,0.12281218998448648,0.602945013931892,1.5421435890035857,0.15667714496878957,754.283549218749,169,4.343831777572632
XMeans(max_clusters=169)_1,169,1,0.1300879244104812,0.601742470036956,1.5365509126698105,0.15385879364276997,742.4025233788129,169,3.5265495777130127
XMeans(max_clusters=169)_2,169,2,0.13047143228408956,0.602918125650657,1.5204276568832833,0.1564765492128427,744.0279809268916,169,4.202577829360962
XMeans(max_clusters=169)_3,169,3,0.13163920779110597,0.6036643115147228,1.52421622692886,0.1552498830586967,737.1066348014574,169,4.155743598937988
XMeans(max_clusters=169)_4,169,4,0.1250594058472621,0.6056378327719784,1.5353513076654783,0.15594133797982768,745.3148515449105,169,3.5061678886413574
XMeans(max_clusters=170)_0,170,0,0.1198872151772525,0.6051730106355737,1.5384938895058307,0.15434222849094495,755.3404235949755,170,4.118976831436157
XMeans(max_clusters=170)_1,170,1,0.12759477471392672,0.6040353590425679,1.5533042762618392,0.15199113955609117,743.4153275405796,170,3.4804234504699707
XMeans(max_clusters=170)_2,170,2,0.11675957022052287,0.5999856053983701,1.5381996375709341,0.1530556981999509,756.0034653247087,170,3.535031795501709
XMeans(max_clusters=170)_3,170,3,0.11837894832851849,0.6038579867792908,1.5504268361958264,0.15308768016887359,752.4821402158129,170,4.36137318611145
XMeans(max_clusters=170)_4,170,4,0.1306818583950544,0.6067791720658202,1.5115182067884334,0.15632242263041585,750.3737071555513,170,4.411244630813599
XMeans(max_clusters=171)_0,171,0,0.13044363884895394,0.6061701844138666,1.538084267855131,0.15660927784083972,746.4530346383481,171,4.398030996322632
XMeans(max_clusters=171)_1,171,1,0.13518538937560898,0.6076219563269637,1.5206712476916657,0.15557098667964434,731.5480592644946,171,4.190634250640869
XMeans(max_clusters=171)_2,171,2,0.1321942372806598,0.6051587342929095,1.5206692097807524,0.1578144746112463,726.0572473879564,171,4.2033467292785645
XMeans(max_clusters=171)_3,171,3,0.12011741489140562,0.6065263049787263,1.5157300214652385,0.15683907088435625,751.8248872021107,171,4.165319442749023
XMeans(max_clusters=171)_4,171,4,0.12022594187087103,0.6014043610609973,1.5289850205318043,0.15545057495877285,752.6590508001901,171,4.256955146789551
XMeans(max_clusters=172)_0,172,0,0.12437016342722262,0.5980783645456417,1.5357556968124166,0.15104339321854351,734.3424131498202,172,4.248692035675049
XMeans(max_clusters=172)_1,172,1,0.11499430870776275,0.6008578909720572,1.5563661609857502,0.15149917090278137,756.7247154490235,172,5.173116683959961
XMeans(max_clusters=172)_2,172,2,0.1162211983048774,0.600241136929007,1.5313006000566254,0.15527107367387646,756.5181858285641,172,4.847081661224365
XMeans(max_clusters=172)_3,172,3,0.12374676527639408,0.6029899649047942,1.5328729221127175,0.15461834115533316,745.7693614862773,172,3.6125741004943848
XMeans(max_clusters=172)_4,172,4,0.13365177783497678,0.6081303166973268,1.4984572832710101,0.15633823969843044,740.565276739346,172,4.289151191711426
XMeans(max_clusters=173)_0,173,0,0.12188177961714637,0.603462346256121,1.5335699713118676,0.155008207570149,750.0550042193356,173,4.276163816452026
XMeans(max_clusters=173)_1,173,1,0.12654310179782496,0.6022092549104924,1.5415594797017504,0.15227962962876726,741.2102053405245,173,4.210546493530273
XMeans(max_clusters=173)_2,173,2,0.11998805345618074,0.6004065318816085,1.5417200121181136,0.15402032308064856,746.6328790251775,173,4.307627439498901
XMeans(max_clusters=173)_3,173,3,0.11491756916590845,0.5991517896645684,1.5240346239103142,0.1532997115088576,741.1631580451875,173,3.595764636993408
XMeans(max_clusters=173)_4,173,4,0.12995637947369973,0.6040905183602597,1.551611205843826,0.15213054511184873,732.5890454745379,173,4.276360273361206
XMeans(max_clusters=174)_0,174,0,0.11535354137785173,0.6025889030256482,1.5521134185773915,0.1497492282494023,738.4613537880094,174,4.163957595825195
XMeans(max_clusters=174)_1,174,1,0.11989436100279222,0.6021320756213373,1.5356980012809678,0.15215379206367877,736.0129072478537,174,4.111272573471069
XMeans(max_clusters=174)_2,174,2,0.12277719802834099,0.6064099288055814,1.5259159410247893,0.15454732827851425,738.6194928206638,174,4.264511585235596
XMeans(max_clusters=174)_3,174,3,0.12161033942173242,0.6040890265650263,1.5199799773039704,0.15694919373393207,740.605921367746,174,4.379305124282837
XMeans(max_clusters=174)_4,174,4,0.1330497439932725,0.6107662138608115,1.4872468241730474,0.15894612590232216,739.4001338885307,174,4.380365610122681
XMeans(max_clusters=175)_0,175,0,0.12038033810419517,0.6017536322801289,1.5031565257500226,0.15376426556219436,745.1135410854191,175,4.2455995082855225
XMeans(max_clusters=175)_1,175,1,0.13152346420145347,0.6075830749873322,1.5308483820402092,0.15681478528877799,736.0337758749506,175,4.222037315368652
XMeans(max_clusters=175)_2,175,2,0.11487626613735151,0.6026292781775148,1.5433807975566576,0.15362137857654767,751.0787271186632,175,4.233039855957031
XMeans(max_clusters=175)_3,175,3,0.13095807351161393,0.6055056607841197,1.515926075613328,0.15889087386455156,731.446884163655,175,4.1346516609191895
XMeans(max_clusters=175)_4,175,4,0.120574909931046,0.6030934290722183,1.529783792035499,0.157340275295795,741.6866534191945,175,4.225006580352783
XMeans(max_clusters=176)_0,176,0,0.11771177501323177,0.601291419864036,1.5478137187125995,0.1528293958292603,742.6024785335569,176,4.309093952178955
XMeans(max_clusters=176)_1,176,1,0.11911578557415509,0.6015355658190389,1.530439707941265,0.15477500485845933,734.1499114155644,176,4.41825532913208
XMeans(max_clusters=176)_2,176,2,0.11929889925978868,0.5968814352721348,1.5377448028409437,0.15242492862527726,721.4550260362229,176,4.452139854431152
XMeans(max_clusters=176)_3,176,3,0.11282046593606279,0.6002724546913976,1.530879631043627,0.1511913850142394,741.2494697988525,176,4.369282245635986
XMeans(max_clusters=176)_4,176,4,0.11653936130774437,0.6007665344218258,1.530610111544936,0.15133703698948844,736.8855322186475,176,4.268521547317505
XMeans(max_clusters=177)_0,177,0,0.11603567930069501,0.6004157286266765,1.5232526092508694,0.15517319618031003,738.4711116106133,177,4.274589776992798
XMeans(max_clusters=177)_1,177,1,0.11940097940479961,0.6024820694278503,1.5313720599602054,0.1585536561213334,737.535319779971,177,4.269697427749634
XMeans(max_clusters=177)_2,177,2,0.11199245843045987,0.6020383236495335,1.5362099224305135,0.15418613473974296,743.5368990354849,177,4.406405925750732
XMeans(max_clusters=177)_3,177,3,0.1158072914571221,0.6014961935270201,1.531850039859549,0.15424618658508052,736.105831919274,177,4.324341773986816
XMeans(max_clusters=177)_4,177,4,0.1316580291276648,0.6076946423463448,1.5106911611588725,0.16027981658351834,739.9054233136435,177,4.268892288208008
XMeans(max_clusters=178)_0,178,0,0.11985046335655337,0.5998040752227413,1.5294697125145087,0.15134682197268443,729.1476100544589,178,3.515491247177124
XMeans(max_clusters=178)_1,178,1,0.12583252314058063,0.605016768585638,1.5129379750182679,0.15647601840319741,733.6486671412019,178,4.490087509155273
XMeans(max_clusters=178)_2,178,2,0.11164652247750903,0.6026310607075319,1.533865411587228,0.1523328042293553,737.7490583944746,178,3.600189208984375
XMeans(max_clusters=178)_3,178,3,0.12273207099025786,0.6048185568582146,1.5231671415236017,0.15627887260988285,731.5107739703823,178,4.4475603103637695
XMeans(max_clusters=178)_4,178,4,0.1284946620023549,0.6067961563269255,1.514925749799884,0.1583671330888328,731.8581388837583,178,4.419785499572754
XMeans(max_clusters=179)_0,179,0,0.11330380973112053,0.5987207189157407,1.5409815757256002,0.1526454017089347,737.7161951626647,179,4.265982389450073
XMeans(max_clusters=179)_1,179,1,0.12694936583016622,0.6047152132323821,1.5187106985698937,0.1558484357486425,729.986809240629,179,3.5863566398620605
XMeans(max_clusters=179)_2,179,2,0.11619481339281235,0.6012122681364531,1.524088566582017,0.1519062483323311,725.9226617775759,179,4.314597129821777
XMeans(max_clusters=179)_3,179,3,0.12776412929227726,0.6028118232079362,1.522389263911328,0.15406056380221728,723.8988284189791,179,4.433295488357544
XMeans(max_clusters=179)_4,179,4,0.11592647709083244,0.6018325170823229,1.5499644226118598,0.1523398173511253,726.2545714765944,179,4.378206014633179
XMeans(max_clusters=180)_0,180,0,0.11521629087543236,0.5989180686184508,1.5343253224844287,0.14955711311658965,726.6744270163401,180,4.363799810409546
XMeans(max_clusters=180)_1,180,1,0.11463575718098921,0.5999353553550403,1.527593314659827,0.1548979522172992,735.0764296716998,180,4.35884952545166
XMeans(max_clusters=180)_2,180,2,0.11716664427923515,0.6022428774168872,1.5320002368295453,0.15164797756048964,728.7571014587586,180,4.196410894393921
XMeans(max_clusters=180)_3,180,3,0.12167096124149847,0.6028091571482386,1.5177417659863812,0.15560259029547244,726.6437163510253,180,4.850012302398682
XMeans(max_clusters=180)_4,180,4,0.11728216044712042,0.601406036041135,1.5622069281440423,0.14944285388309786,720.1619427374765,180,4.732059001922607
XMeans(max_clusters=181)_0,181,0,0.11637176567804798,0.6006733691142854,1.4995518154385303,0.1566487624525512,726.9085600220242,181,4.7370123863220215
XMeans(max_clusters=181)_1,181,1,0.11165483688431305,0.5986932268304958,1.5393986863163227,0.1508166851151041,733.8127150645348,181,4.63429069519043
XMeans(max_clusters=181)_2,181,2,0.11779413308989413,0.6015025911718124,1.5141220894878666,0.15527435357816113,730.2877349356768,181,4.757305860519409
XMeans(max_clusters=181)_3,181,3,0.11304558420698477,0.5998244950872474,1.5402960715131992,0.1522170070619023,732.7654391283154,181,4.757261276245117
XMeans(max_clusters=181)_4,181,4,0.12241522271836831,0.6039880347466667,1.5136879213112593,0.15609103103968652,726.9033231586039,181,4.607295274734497
XMeans(max_clusters=182)_0,182,0,0.11402558817943978,0.6002459449131328,1.5442490216180178,0.15506360884306067,728.0434292413856,182,4.479673624038696
XMeans(max_clusters=182)_1,182,1,0.10990961645794223,0.5984149135763236,1.5510222017767394,0.15221270771070242,722.6184256594316,182,4.483953952789307
XMeans(max_clusters=182)_2,182,2,0.11357132787548724,0.6002083325312662,1.5640934845664314,0.1508645878168123,722.2340306111611,182,4.400320053100586
XMeans(max_clusters=182)_3,182,3,0.1110635824364362,0.5994351792537804,1.5344909609017388,0.15191831272319078,728.3459571626028,182,4.290859222412109
XMeans(max_clusters=182)_4,182,4,0.11531097682159286,0.6039819770714213,1.5301840190786424,0.15465634678494192,726.8334178167959,182,4.343766212463379
XMeans(max_clusters=183)_0,183,0,0.12506964746383142,0.6031796374367185,1.5294589885985708,0.1570016691080428,721.3711917734843,183,4.353229761123657
XMeans(max_clusters=183)_1,183,1,0.12111423598358055,0.6025904997157735,1.53502854808418,0.15308182046265872,726.6249329249812,183,4.492081880569458
XMeans(max_clusters=183)_2,183,2,0.1199175251654156,0.6036008335351616,1.5055801363902548,0.15684571046474155,723.0344101038517,183,4.3868372440338135
XMeans(max_clusters=183)_3,183,3,0.11487450632963257,0.6010301951997704,1.5455298377953475,0.15135681645323482,726.0251123190455,183,4.25433087348938
XMeans(max_clusters=183)_4,183,4,0.11165925085007591,0.5985886469800275,1.5152961773701854,0.15437382306589562,725.3422134733484,183,4.401031732559204
XMeans(max_clusters=184)_0,184,0,0.1121027440839781,0.600236740507556,1.5099740797001535,0.1546773249675983,731.1745828612874,184,4.477981328964233
XMeans(max_clusters=184)_1,184,1,0.11140507562351586,0.5972897226574456,1.52636693604188,0.15385873339295264,712.1177507673414,184,4.405004978179932
XMeans(max_clusters=184)_2,184,2,0.11456267430194676,0.5989411058575328,1.5176762147240987,0.15316643419661613,717.9182452938998,184,4.3647332191467285
XMeans(max_clusters=184)_3,184,3,0.11564368344249479,0.5994884988461273,1.5363310607475895,0.1511831832271357,714.6165147429273,184,4.708762884140015
XMeans(max_clusters=184)_4,184,4,0.11123678128711761,0.5992448684549508,1.5178608915392169,0.15084767213582465,716.7769212495796,184,4.184013366699219
XMeans(max_clusters=185)_0,185,0,0.11219031305926784,0.6007953013701914,1.490951399667008,0.15447087571805812,717.9377049852902,185,4.8040385246276855
XMeans(max_clusters=185)_1,185,1,0.12145289883696266,0.6023586648155598,1.5153802142977066,0.15708898608707528,718.2175702166047,185,4.45782732963562
XMeans(max_clusters=185)_2,185,2,0.11550011833797717,0.599603158964764,1.4865001655876524,0.15514254839908487,716.8286797538185,185,4.4894773960113525
XMeans(max_clusters=185)_3,185,3,0.10552702499378143,0.5964433140508651,1.5283099838286092,0.15216179945584837,721.8850017558624,185,4.512709617614746
XMeans(max_clusters=185)_4,185,4,0.11331721298827378,0.6028257629950394,1.5487598047803872,0.15100747525826905,718.0441255368117,185,4.4382476806640625
XMeans(max_clusters=186)_0,186,0,0.11295726915517991,0.5996624221131663,1.5432936661119827,0.14901161593818693,709.3234712579215,186,4.467621088027954
XMeans(max_clusters=186)_1,186,1,0.11336002880354766,0.5985737319169512,1.5159241828788597,0.15321239148908347,708.3615144885787,186,4.401981353759766
XMeans(max_clusters=186)_2,186,2,0.11143930293869915,0.5993193328660329,1.5075641735960676,0.15232706960947762,711.9099839562283,186,4.520816326141357
XMeans(max_clusters=186)_3,186,3,0.10865726620450221,0.5998793507268266,1.5184418749651853,0.15293212858197838,720.3671829166049,186,5.060108184814453
XMeans(max_clusters=186)_4,186,4,0.1126857658059097,0.6005445123852187,1.517488412044783,0.1546559695121826,710.1246065626021,186,4.4599902629852295
XMeans(max_clusters=187)_0,187,0,0.10657086038063279,0.5948296263246394,1.5388209825087702,0.1524638089330797,717.0923751093095,187,5.368093013763428
XMeans(max_clusters=187)_1,187,1,0.11657735278996827,0.6006611482131683,1.5157204165914755,0.1538305762833357,711.6866101845015,187,4.496922254562378
XMeans(max_clusters=187)_2,187,2,0.11531896322399729,0.6004565924801337,1.495019682711209,0.1572633918242625,718.544655194837,187,4.577047348022461
XMeans(max_clusters=187)_3,187,3,0.108728908067838,0.596486254109451,1.5001982128097142,0.15349824258825479,714.8465922289123,187,4.507319927215576
XMeans(max_clusters=187)_4,187,4,0.1129469757958193,0.5976335455842731,1.5306254891547475,0.15088364630785184,711.9978539225256,187,4.635786533355713
XMeans(max_clusters=188)_0,188,0,0.11036411464410667,0.5978071645347065,1.5004832073470256,0.15410983991760765,714.9804905735923,188,5.21979022026062
XMeans(max_clusters=188)_1,188,1,0.1111788080288014,0.5992325863054828,1.5076337175989776,0.15378890469461703,709.1618950958917,188,5.348090410232544
XMeans(max_clusters=188)_2,188,2,0.10916850369989749,0.6005515850017984,1.5424129086623615,0.15084312424735472,711.0382926542507,188,4.5056047439575195
XMeans(max_clusters=188)_3,188,3,0.11453660851873135,0.5990519021545254,1.501869079754429,0.15234526414385696,706.9582336656688,188,4.506693124771118
XMeans(max_clusters=188)_4,188,4,0.10933218549404701,0.5996658023157964,1.5344881243768667,0.15329581065715903,714.2790900064034,188,4.452896356582642
XMeans(max_clusters=189)_0,189,0,0.11374832852203563,0.5985566051998563,1.5060133819971533,0.1540770169761397,714.3590215869143,189,4.514676094055176
XMeans(max_clusters=189)_1,189,1,0.11098204086293083,0.5977951499663573,1.5072681293782695,0.15240942460283588,711.1108340524198,189,5.323983430862427
XMeans(max_clusters=189)_2,189,2,0.10808744544157509,0.596816411341111,1.520719241379439,0.1516007852072668,715.4704443115029,189,4.504214286804199
XMeans(max_clusters=189)_3,189,3,0.10659309242542767,0.5961515045327971,1.5017191078278727,0.15538767032175752,712.6806693809499,189,5.379014253616333
XMeans(max_clusters=189)_4,189,4,0.10849109727716323,0.5989767592175825,1.5165308046274943,0.1539668802906664,709.1293383721576,189,4.326818943023682
XMeans(max_clusters=190)_0,190,0,0.11023210075490103,0.6002160293041786,1.5234854685088335,0.15313267685195972,713.0614944986374,190,4.526918172836304
XMeans(max_clusters=190)_1,190,1,0.12801754698096143,0.5997938904847605,1.5254201454416847,0.15445401013432206,703.6246759313692,190,5.325058460235596
XMeans(max_clusters=190)_2,190,2,0.11201713269403514,0.5982719172139511,1.5397950302345274,0.14988810648419174,700.2050820633364,190,4.5305845737457275
XMeans(max_clusters=190)_3,190,3,0.10500124700050185,0.5954493003015368,1.5079613113383443,0.1500549809778003,713.0544443517464,190,4.580076456069946
XMeans(max_clusters=190)_4,190,4,0.10846639890051862,0.5961114085306366,1.5100918863014996,0.15305418454660152,713.9590196259796,190,4.519742965698242
XMeans(max_clusters=191)_0,191,0,0.11088572191809898,0.600429899920805,1.5174459282550037,0.15411911056445846,706.8407062445859,191,5.499535799026489
XMeans(max_clusters=191)_1,191,1,0.10554338264421001,0.5931036218873746,1.519364726258431,0.1533321876144215,708.5223667911542,191,4.565502166748047
XMeans(max_clusters=191)_2,191,2,0.11000364977955918,0.5988998953158429,1.4958054235066174,0.15581882501665695,703.1704250216071,191,4.454256534576416
XMeans(max_clusters=191)_3,191,3,0.10873307622234242,0.5992207860237263,1.5323405538932746,0.15062582915433861,709.1427757053652,191,4.5652759075164795
XMeans(max_clusters=191)_4,191,4,0.10570060054600675,0.5970923985983314,1.5310878118989595,0.15289694079255742,711.6546447771129,191,4.488895416259766
XMeans(max_clusters=192)_0,192,0,0.10988516188509133,0.5985338452508207,1.5031995999269938,0.15446901163639642,708.7050290088993,192,5.486521482467651
XMeans(max_clusters=192)_1,192,1,0.1166394232719167,0.6019193398121209,1.4949821742203426,0.1553611706567098,703.7418039592285,192,4.54033350944519
XMeans(max_clusters=192)_2,192,2,0.11036442740071724,0.599654341331386,1.5068033061716697,0.1537424449804797,706.8817784901079,192,4.554877758026123
XMeans(max_clusters=192)_3,192,3,0.11135139127444407,0.5996028903499174,1.5058113019965995,0.15507183848294237,710.2360058043773,192,4.491987705230713
XMeans(max_clusters=192)_4,192,4,0.10503255813231381,0.5962141767152443,1.5084987074400942,0.15426022161247613,712.4963147993346,192,4.523095369338989
XMeans(max_clusters=193)_0,193,0,0.10055279377976822,0.5938032162334045,1.5374845873640781,0.1496624083608737,707.2104170239869,193,4.527817249298096
XMeans(max_clusters=193)_1,193,1,0.10962386343853484,0.5986653958878151,1.4877525605725783,0.15568352660202436,711.3284155590644,193,5.425207853317261
XMeans(max_clusters=193)_2,193,2,0.10774664623104367,0.5978706775654389,1.498653066234068,0.15596841656617255,706.6281163347196,193,5.298498630523682
XMeans(max_clusters=193)_3,193,3,0.10710537397701975,0.5962327007170221,1.5234995804810973,0.15159422531952987,697.767050401668,193,4.563681125640869
XMeans(max_clusters=193)_4,193,4,0.1118386601194013,0.599868002171143,1.5106432090325783,0.1544993688870644,698.3902207112311,193,5.313181400299072
XMeans(max_clusters=194)_0,194,0,0.10601411880451374,0.5975623883825314,1.511034334897622,0.1531760943085759,709.221594261881,194,4.576531648635864
XMeans(max_clusters=194)_1,194,1,0.10531932833850574,0.5971143568963815,1.5152008953106855,0.15103820795058717,703.5541599069152,194,5.424700975418091
XMeans(max_clusters=194)_2,194,2,0.10937048843030305,0.5960073647567419,1.5135179456470869,0.1532455850396194,709.4270266303214,194,4.459620952606201
XMeans(max_clusters=194)_3,194,3,0.11114757458694384,0.5975635240888999,1.5034239782841345,0.15489108561710102,700.6312957691482,194,4.535162925720215
XMeans(max_clusters=194)_4,194,4,0.10309470852814906,0.5937918059249623,1.5337981732213024,0.15070385156546112,700.8407029466229,194,5.831197023391724
XMeans(max_clusters=195)_0,195,0,0.10680296146293396,0.5958467508045223,1.5323099975146672,0.14976429634892818,695.7505468856787,195,4.719187259674072
XMeans(max_clusters=195)_1,195,1,0.10708394702976218,0.5963929237765773,1.4934212761832386,0.15354100945849036,697.8345559732164,195,5.335391044616699
XMeans(max_clusters=195)_2,195,2,0.10485113561201291,0.5964840475090667,1.507196284194207,0.1528740186086975,688.7855894450057,195,4.752803087234497
XMeans(max_clusters=195)_3,195,3,0.10356382558986559,0.5911620498784089,1.5392736079191012,0.15004673785310618,698.2616549181936,195,4.62283182144165
XMeans(max_clusters=195)_4,195,4,0.10550600181081167,0.5955475505816238,1.5308475756807178,0.15159525585312775,698.5892430657755,195,4.77010178565979
XMeans(max_clusters=196)_0,196,0,0.11098223034963604,0.599468818464108,1.5033976040693595,0.15286710774178544,689.6998971514429,196,4.5994956493377686
XMeans(max_clusters=196)_1,196,1,0.10572562069514384,0.5951841190341807,1.5061548527962854,0.15195413262712484,702.031485464028,196,5.4121973514556885
XMeans(max_clusters=196)_2,196,2,0.10497953717429342,0.5940286845810614,1.5059936781012764,0.15181373302096082,699.4670138032639,196,5.473673343658447
XMeans(max_clusters=196)_3,196,3,0.11096828818427852,0.5975236255142719,1.5061915918645865,0.1553704739286574,698.15186407875,196,4.695321559906006
XMeans(max_clusters=196)_4,196,4,0.10299694330296996,0.5949875641123995,1.5113227851141204,0.1513451897808273,694.0780318749742,196,5.405919790267944
XMeans(max_clusters=197)_0,197,0,0.10448666457638991,0.5959406019722115,1.5252507818802816,0.1513295279384843,693.451152494957,197,4.651844501495361
XMeans(max_clusters=197)_1,197,1,0.10942661429998095,0.5981333007229698,1.5092507687139052,0.15498834272035744,699.0248677345918,197,4.510473251342773
XMeans(max_clusters=197)_2,197,2,0.10712091194863556,0.5976373450236951,1.5300266547279144,0.1504877617579343,690.2801137623237,197,5.438551664352417
XMeans(max_clusters=197)_3,197,3,0.10296264739134889,0.5924381832429766,1.5147283706395283,0.15003682241930497,697.7165082866893,197,5.497832775115967
XMeans(max_clusters=197)_4,197,4,0.10141307479905988,0.5939916369391736,1.5437705544945584,0.1478401918985235,693.7384145587127,197,4.66620397567749
XMeans(max_clusters=198)_0,198,0,0.10399040254253196,0.5963570381296173,1.5090280283099415,0.1522396513763495,695.19861748544,198,5.4168407917022705
XMeans(max_clusters=198)_1,198,1,0.10282001539406053,0.5959597620932683,1.490651063388286,0.15353988140024477,694.9391835884808,198,5.5419721603393555
XMeans(max_clusters=198)_2,198,2,0.10861939568521237,0.5966844057446403,1.49659658287426,0.1541774221920156,694.8183763968202,198,4.564248561859131
XMeans(max_clusters=198)_3,198,3,0.10787957056467846,0.5969219664195836,1.4984307701142177,0.1515659927268753,688.7444965389288,198,5.487489938735962
